count,hate_speech,offensive_language,neither,class,tweet
3,0,3,0,1,"If I've never seen her do some ""hoe"" shit with my own eyes then I refuse to let another nigga influence my thoughts on her. So what?"
3,0,3,0,1,RT @EatThePeas: I hate myself for bein so nice to these hoes bro. ..
3,0,3,0,1,I hate when people just randomly stop talking to you like give me a reason bitch
3,3,0,0,0,"People who enjoy shows like @SouthPark and @FamilyGuyonFOX are douche bags. Usually white trash, too."
3,1,0,2,2,"RT @USABillOfRights: Psychological Warfare for Dhimmis -- DEFEATING ISLAM
http://t.co/M8zlTY0fZs
joining forces to take out world's trash h&#8230;"
3,2,1,0,0,@WaTch_Scenario Yeah so you better play with me ya nigger
3,0,3,0,1,Who the hell taught you how to fuck bitch toot it up
3,0,3,0,1,"Twitter is like the friend I sometimes forget to visit, and then he calls and acts like a bitchy mcbitcherson with a side of bitch."
3,0,3,0,1,"maddie, karissa, Ireland, cierra and I have gotten so close I'd kill a bitch for them tbh"
3,0,3,0,1,RT @maddiedelahouss: It's Britney bitch. https://t.co/NafXa8PDpa
3,0,3,0,1,@KoiyaThePerv exactly so tweet some other shit fuck all that don't be like everybody this ain't monkey see monkey do koiya
9,0,9,0,1,Y'all hoes so ugh
3,0,3,0,1,Fizz a whole hoe outchea see would of been walking
3,0,3,0,1,@kieffer_jason bitch go get a life before I block your lame ass
3,0,3,0,1,All the bad bitches think they ugly and all the roach bitches think they bad-_-
3,0,3,0,1,You know you married a hoe ass bitch when she let the nigga come over and let the nigga take ya porn DVDs.
3,0,3,0,1,Two foreign hoes Iont like the basic
3,3,0,0,0,...aaaaaaaaand it begins. RT @RileydaKafka: Fucking niggers that's all Kentucky is and ever will be
3,0,2,1,1,"Iknow a couple mf that does this, there favorite line i wouldnt Do that thats Young. bitch STOPP ' YOUR young minded"
3,0,3,0,1,Shouts out to all my goth bitches
3,0,3,0,1,Only hoes get 3K followers on instagram
3,0,3,0,1,"""@socass_: ""@00sexilexi00: @socass_ yasss""

*trys new things with bestfriend*""

*bitch who do you love*"
3,0,3,0,1,@FabianMleal bitch lol
3,1,2,0,1,RT @AveryRondinelli: @tneut10 but then who is going to host the baddest bitch competition?
3,0,3,0,1,"RIGHT ""@Sotyannaxo: The same bitches saying ""positive vibes"" are the same bitches making fun of someone's weight."""
3,0,3,0,1,RT @WeDontLoveHoes: Bitches post all types of sex position pics with heart emojis but let yu get her in that position this bitch complain a&#8230;
3,0,3,0,1,@lovenati after a 2 day bitch fest maybe
3,0,2,1,1,"@VinceSchilling Vince, what is the general feeling of the natives that you know in regards to the term ""redskins""? Offensive to them or not?"
3,0,3,0,1,@AnthonyCumia pussy
3,0,3,0,1,@bbluedreamm @chris_cruz1 @Hunglikerobby_ don't be a bitch then?
3,0,3,0,1,N%a hit the butta slide at the end of that bitch &#128514;
3,0,3,0,1,I bitch a lot but it's coo
3,0,3,0,1,RT @CockyBelichick: Time for the comeback pussies. #kisstherings
3,1,2,0,1,Walk out that bitch like RT @MKellyRedmen25: Just murdered that test! http://t.co/XYiVSRbsop
6,0,6,0,1,RT @HerMoufPiece: Love a bitch that never act hollywood
3,0,3,0,1,Niggas talking bout 'these hoes ain't loyal' but they been to 6 different barbers.
3,0,3,0,1,"""In My Mind""
Gotta be the dumb hoe anthem..."
3,0,1,2,2,"Like Baathists before them, #ISIS &amp; Al Qaeda supporters' rivalry is as absurd as their cause - battling for who's the more authentic Jihadi"
3,0,3,0,1,&#8220;@RspectMy_Pretty: If a bitch comes for me I hope she bout all that slick shit she yapping about &#128064;&#8221; Thuggin
3,0,3,0,1,@D_Palomino52 @TheOneMiss_Luu you my niggah though Daniel! Lol
3,0,3,0,1,RT @pterosaur: Is Nick Jonas a hoe for squeezing his dick? Is Nick Jonas gonna have leaked nudes? Is Nick Jonas less of a role model?
3,0,0,3,2,The Giants trash
3,0,3,0,1,No skimp shit here bitch
3,0,3,0,1,&#8220;@koleworld4: @what_evaittakes bang&#128129;&#8221;that's a trust worthy bitch&#128528;&#128553;
3,0,3,0,1,@Maxwell_Larsen good bitch &#128527;
3,2,0,1,0,Sick of your coon antics RT @POONsoaker: Accuracy RT @Thotcho: &#8220;Henny &gt; water&#8221; &#128128;&#128128;&#128128;
3,0,1,2,2,"@IHateStevenSing
I ain't to show bout dem colored diamonds you talk about on da radio. 
Any diamond you gets from a colored be stolen"
3,1,2,0,1,@MaricelaBela stop being bitchy bitch
3,0,0,3,2,5SOS is trash
3,0,3,0,1,RT @__Independentt: Why do these hoes think it's cute to take pictures kissing eachother ? #gaggggg
3,0,3,0,1,@yeXystuSm8 @HeilSidious Because either way that makes you a bitch.
3,0,1,2,2,@OfficialCCane naah da twitter bird &#128542;
3,0,3,0,1,RT @MikeHeadlyy: I haven't had sex in forever ... A bitch could send me a &#128536; emoji and I'd catch my nut
3,0,3,0,1,@Zell_GotDaLOUD bitch tryna get in for free promoting n shit lmaooo I see you in tha cut
3,0,3,0,1,I hate txtn this niggah man lol @YR_Killem
3,0,3,0,1,My bitch won Ralphy for me. Thanks &#128139; http://t.co/AAKwohDfGv
3,0,2,1,1,Bitches make me happy. RT @AsaAkira: Material objects make bitches happy #iPhone6 http://t.co/d1TbYtc7QB
3,0,3,0,1,This lit bitch jayonna in the class im an aide in is SOOO FUNNY
3,0,3,0,1,I seen Scooby hoe some niggas at the gardens too &#128514;&#128514;&#128514;
3,0,3,0,1,"Why you Worried bout a bitch, weed, clothes,sex, game system, parties,chillin , but no job"
3,0,3,0,1,&#8220;@_Leyahhhh_: No one likes i n d i r e c t ass bitches.&#8221; &#128079;
3,0,3,0,1,Broke hoes always wanna argue u ain't ate all day were u get that energy from &#128514;&#128514;
3,0,0,3,2,RT @DumbTo: Polly want a cracker? #DumbTo http://t.co/zC8MlwnEUc
3,2,1,0,0,@Tanner_Harris_ I've been knowing fag
3,1,2,0,1,@NoShtickZone I called him a pussy and got blocked real quick by him and Bobby Kelly. I cant say I upset about it.
3,1,2,0,1,&#8220;@Whoscherry: Ever met a bitch that fucked with your nigga but was to pussy to admit it ?&#8221; A bitch for a bitch.
3,0,3,0,1,RT @Mr_buckets5: Lol Rahshauna has hoes
3,0,3,0,1,I must be a bitch
3,0,3,0,1,The ugliest bitches swear they bad.. But &#128564;
3,0,1,2,2,"Charlie Crist and Rick Scott are both scumbags, however interesting that Crist has yet to run one, just one, positive political ad."
3,0,3,0,1,Fucking twat RT @EchBhiKe: Xavi checking the grass HAHA http://t.co/hrHEyyoIrp
3,0,3,0,1,RT @YaboySkeete: This bitch slow lmaoooooo http://t.co/oPmDp5RgLV
3,0,3,0,1,Back in this bitch again....
3,0,2,1,1,"RT @cuposyrup: What females do on twitter:

1. Brag bout loyalty 
2. Call other females hoes
3. Song lyrics
4. Complain bout cramps
5. Twee&#8230;"
3,0,3,0,1,RT @itscoleharmon_: Birth Control should be mandatory for some of you hoes
3,0,3,0,1,RT @Its_KingWalt: Bruh.. Don't do this RT &#8220;@Trent_W93: Females swear their best friend is the baddest bitch in the world!&#8221;
3,0,0,3,2,&#8220;@nypost: If you used the ObamaCare website you should definitely change your password http://t.co/VEd4Yyztok&#8221; hahahahahah that's sad #boon
3,0,3,0,1,#NL Q.U.E.E.N. And reminded: I still don't get why Janelle Monae is so perplexed that people think she's queer...
3,0,3,0,1,"If you have your friends jump into a fight, it shows that you're just an overall pussy."
3,0,3,0,1,"you can tell when dick recently been in a pussy, taste nasty af ewww bitches better never play that shit"
3,1,2,0,1,Those faggots that keep posting gay ass videos of them cuddling with their gf's on Facebook.
3,0,3,0,1,Boys dont wanna seem like bitch thats why they dont express feelings like us females do
3,0,3,0,1,My nicca Tip can't act for shit in #Takers
6,0,6,0,1,@LouieVRee @TehReelHov dat bitch a tampon
3,0,3,0,1,@delaney_guinan ol rachet ass bitch
3,0,3,0,1,I hate ratchet country hoes I'm ashamed
3,0,3,0,1,i ran out &#128553; RT @sadonna_rae: This hoe just texted me asking to borrow a roll of tissue until tomorrow &#128555;&#128555;&#128557;&#128557;&#128557;
3,1,2,0,1,"@kathleenparker of the washington post to call the President ignorant I ask you racist ,angry ,bitter, bitch look in the mirror!!!!!!!!!!!"
3,1,2,0,1,These hoes swear their faithful
3,0,3,0,1,"RT @karessaNV_M: If I was a bird, you would be the 1st person I&#8217;d shit on."
3,0,3,0,1,I hate self-rightous bitches in general but my people really get on my fucking nerve sometimes.
6,1,5,0,1,RT @RayRayOspeciial: Hate a broke bitch and nigga
3,0,2,1,1,Niccas be gassing hoes they never gone pop .. Smh ... Prolly never gone meet her! #WastedEnergy
3,0,3,0,1,Protect your bitch at all costs
3,0,3,0,1,"that finger to the face pose bitches do now a days, like chick no i wanna see those lips"
3,0,0,3,2,#AskDems Aren't you embarrassed that Charlie Rangel remains in your caucus?
3,0,0,3,2,RT @almostkanye: RT @Resolutionary_: if Crabtree woulda caught that over Sherman for the game y'all woulda said Sherman trash &amp; he got what&#8230;
3,0,0,3,2,"cut up porkchop, canned pinto beans, a small can of carrots, can of corn, celery, a potato. cayenne powder + crushed red pepper"
3,0,3,0,1,Hate when my hoes get out here an start actin single smh. #DezHoesAintLoyal @bbuff30 @SophieFairman1
3,0,0,3,2,@M_A_Larson @SteveStreza You're saying zebras are goth?
3,0,3,0,1,RT @Rock76_: @1waynostra we just trying flip an ounce to a P in dis bitch!!! im still out school bro next week im out dere doe
3,0,3,0,1,Truuuuuuuuue RT @kanYeBreast: but bitch u fine tho RT @SheSeauxSaditty: I've been old all my old ass life. And that's fine.
3,0,3,0,1,It ain't nothing to cut that bitch off
3,0,3,0,1,We need hoes
3,0,3,0,1,You have no friends BC nobody wants to be guilty by association #hoe
3,0,2,1,1,"""Slow the fuck down, bitch, I know where you live!""

Classy young lady."
3,3,0,0,0,RT @LiamGeraldShone: @vernon1488 @AranNicolWHUFC @DSaend get fucked you racist inbred hillbilly fuck
3,0,3,0,1,"one time for the real niggas , two times for the bad bitches ."
3,0,3,0,1,"&#8220;@RevDennisMiller: True nothing shuts up libdog bitches who like to bark at anything @Punt_Cuncher&#8221;
THAT'S CALLED...PREACHING THE TRUTH!"
3,0,1,2,2,&#8220;@CRYaboutitNIGGA: I get paid too chill.&#8221; Share the wealth Lil nicca
3,0,1,2,2,@discordianslip I hope my fuzzy head doesnt tickle too much.
3,1,0,2,2,@ThatChrisEckert Gobble de gook
3,0,3,0,1,Comin from a fat bitch
3,1,2,0,1,"Walk up to your house, knock on the door and blow your ass off. Drop it off, drop it off, bitch I got a sawed off!!"
3,0,3,0,1,"""HOW DO YOU KNOW MY TWITTER PASSWORD"" bitch please"
3,0,3,0,1,RT @FreeTopher: Fuck bitches...Get money
3,0,3,0,1,@Dre_thinks that damn coach ain't never called back bitch ass
3,0,3,0,1,"RT @BrandonOnDrums: ""She still a bitch"" RT @Mryungone: Lol so what do you tweet if you lose?"
3,0,3,0,1,"RT @XANSHAWTY: U can eat all the pineapples you want 

Ur pussy still trash."
3,1,2,0,1,I swear I worry about me and nothing's but me. I keep no other bitch on my radar.... I'm not gay.... &#127383;
3,0,3,0,1,"""@Dommoneek: Little stupid as bitch I don't fuck with yoooooouuuu.."""
3,2,1,0,0,I prefer Jameis Winston to not speak on TV at all. Damn coon.
3,0,3,0,1,"RT @ShadonHendrix: Same hoes running back tellin you shit about me be the same hoes trynna fuck you, same niggas tellin u shit be the mayne&#8230;"
3,0,2,1,1,"RT @ShowMeATittie: What it ih hoe, wassuh ..can a nigga get in dem guts"
3,0,3,0,1,At the doctors with sam shes such a pussy the had to put a cotton swab in her nose and she just about started to cry -_- @SamRomero95
3,2,1,0,0,"No police department that hires gypsies, half-breeds, and nigglets should be trusted."
3,0,3,0,1,@kieffer_jason bitch am not I really don't fucking like you. why the fuck are you even talking to me ?
3,3,0,0,0,"@Cheesus85 @greyyygoose faaaaggggottttt, speaking with the blonde hair and confused, you're a hypocrite, cuz you're a faggot"
3,2,1,0,0,Good Mernin faggots http://t.co/3ZPTPqFkTl
3,0,2,1,1,If your twitter is private but your Instagram is public u r probs a trash talking thot
3,0,3,0,1,"Spell my name right, bitch. Then we'll talk"
6,1,5,0,1,Tweekin hoe &#128526;&#128175;
3,0,3,0,1,Who shot John lookin ass hoe
3,0,3,0,1,&#8220;@darkkskys: bitches be set hoppin like bitch get your life for u get beat up lmao&#8221;
3,0,3,0,1,"RT @iadorewomen_: A couple &#128107; is ""A couple"" &#128076; Not ""A couple &amp; one"" &#128107;&#128694; Not ""A couple &amp; some"" &#128107;&#128582;&#128581;&#128129; Not ""A couple &amp; plenty"" &#128107; &#128131;&#128131;&#128131;&#128131;&#128131; No hoes No &#8230;"
3,0,0,3,2,RT @AmazingTiming: Bad monkey! #AmazingTiming http://t.co/UD5XkiaNVt
3,0,3,0,1,@fyps__ my fuckin name hoe
3,0,0,3,2,"RT @ProBirdRights: i see you again didn't election bird for government, america. that okay. i guess i just take this free cookie for everyo&#8230;"
3,0,0,3,2,The Republican Lt Governor of Missouri says he's sorry he called LAW Anglo-American Law. Racist Pig That he is...
3,2,1,0,0,These niggas retarded... Lmfaoo
3,0,2,1,1,Some of these hoes need to hop off those high horses they seem to be riding 24/7 &#128529;&#128075;&#128293;
3,0,3,0,1,Really bitch? No.
3,0,3,0,1,"This niggah said ""Oh kiss me through the phone looking ass"" haha"
3,0,3,0,1,@EcliptiK @zFearless @prihncess @SSickStory mine pussy
3,0,3,0,1,"Aint #WCW jus ""bitches i wan fck"" day?"
3,0,0,3,2,"RT @kingdomofwench: @graceishuman I've also seen a lot of that ""We're Democrats and we're for Charlie Baker!"" ad which makes me want to scr&#8230;"
3,1,2,0,1,Bitches be like im nt beefing over a niggah smh
3,1,2,0,1,RT @HiImAnAsshole: &#8220;@Victoria_Finae: Chief keef is trash.&#8221;I'm glad someone said it
3,0,3,0,1,Oh my god oh my god.. I'm going to a bitch mob party today oh my god
3,0,3,0,1,Wtf... 3 days &amp; 3 nights! If I go another day..... all I know is im going ape shit....
3,0,3,0,1,RT @FamousNileEarls: Stoner Chicks &gt; Drunk hoes http://t.co/JctTrNURM0
3,0,3,0,1,Yo bitch gaggin she jet laggin
3,0,3,0,1,RT @Killa_Rilluh: Instagram always be acting like a bitch bruh
3,0,3,0,1,wow im gonna smoke myself retarded when i get home
3,0,3,0,1,"RT @TheHangingWire: don't EVER be ashamed of who you are. 

unless you a hoe... 

then be ashamed bitch."
3,0,2,1,1,"@KenSuttling Mr.Cox,the Chase me Charlie of his day.Bend over boy,while I conjugate your A**e"
3,0,3,0,1,&#8220;@Mick_Peddicord8: Water polo is so fucking hard #respect&#8221; yeah if you're a pussy
3,0,3,0,1,i head butted a bitch in the club. Lmao she tried to play it off. Bitch i know your head hurts!
6,0,6,0,1,RT @oddfuckingtaco: https://t.co/nkCXCZwrXa my nigga really tried to save his bitch lol
3,1,2,0,1,These hoes a smash on one of yo niggas and be very proud
3,0,3,0,1,"Okay, kids. #RickAndMorty just came on. That's how I know I'm tweeting WAY TOO LATE on a #Sunday night. #booya #bitches&gt; I'm outta here&gt;"
3,0,3,0,1,"RT @TGrozay: ""@WhereYoHussleAt: I'm going to the movies this weekend, by myself. No BFFL, no bitch, no nigga, just me... #Solo"" http://t.co&#8230;"
3,1,2,0,1,A Nigguh spitting dat crack to your bitch
3,0,0,3,2,Mannnn tonight feels like trash.
3,1,2,0,1,@t_hags12 ya dude get the pussies drunk!
3,0,3,0,1,I don't live for you hoes man
3,2,1,0,0,@BarackObama @MarchForInnov send them damn beaners back where they belong n the US aint it
3,0,0,3,2,"There's gonna be a lot of trash talk today
#worldcup"
3,0,3,0,1,I don't respect money ... Respect real niccas!
3,0,3,0,1,RT @TylerReactions: When someone retweets a bitch I hate onto my timeline http://t.co/P0lZnmJKLp
3,0,3,0,1,RT @TrayPizzy: Not into dressin' to impress these bitches or niggas...
3,0,3,0,1,"I got something for your ass, keep thinking I'm pussy"
3,0,0,3,2,"""@UberFacts: 15 sad TV character deaths we're still bitter over... http://t.co/uLclFUF8nC http://t.co/1RXYQOOsM0""ned stark was the man"
3,1,2,0,1,S/o to dat bitch ass nigga in Alabama who wanna kill me #GoodLucc
3,0,3,0,1,"RT @LosBeOnIt: Sex on 1st date dont mean you a hoe, waiting 90 days wont make you a wife, cute pics dont mean y'all happy, having a title d&#8230;"
3,0,0,3,2,"RT @LRTC1: Magnus the ""team leader"" was particularly rude and unhelpful. As opposed to Charlie, who just blatantly lied. Awful service. @s&#8230;"
3,0,3,0,1,"RT @Mr1738: ""I didn't sell my
pussy for $65.....it was $80!!!"" http://t.co/sHPh98KzOY"
4,0,4,0,1,"""@_GeeWillikers_: Ass slapping is one the greatest things. Haha. &#128527;"" I slapped a girl on the ass. . She got mad I aint get pussy for a week"
3,0,0,3,2,@vernon1488 this is my female grand champion Jesse. She heard a bird outside. http://t.co/1OINieeJ9c
3,0,0,3,2,@khamillkilroy &#128514;&#128514; Shy Glizzy
3,0,2,1,1,Europeans taste-test America's most white trash snacks via @sohostyle http://t.co/TN2M01A1IQ &#127839;This is hilarious! #foodie-ish
3,0,3,0,1,Will entertaining the hoes smh
3,0,3,0,1,&#8220;@almightyburr: gotta buy those anti-slip shoes so these hoes won't catch me slipping&#8221;
3,2,1,0,0,Phillip Rivers look like he almost wants to call dude a nigger for that bad play
3,0,3,0,1,"@AlmightyVinny_ @TOnycranshaw22 @RichHomieMeezy ""the hoes be by my house"" , we be at tony spot mf"
3,0,3,0,1,RT @versacecum: some girls be using halloween as an excuse to act like hoes and get away with it smh
3,0,1,2,2,"RT @IllusiveHaven: shhhh&#8230;
wrap yourself around me
let me kiss the bruises on your heart
lick your unhealed wounds
and taste the raw wild ho&#8230;"
3,0,3,0,1,@mcclearyb0y other than those the university and the white black and red ones .. The rest trash anyway. They just making shit up now
3,0,1,2,2,"Conoc&#237; tus ojos negros 
Y ahora si que no puedo vivir sin ellos"
